id,date,datetime,category,headline,summary,source,url,related,image
7670075,2026-03-20 11:17:44,1774005464,business,Indian airlines seek fare cap removal as Iran crisis hits operations - Reuters,Indian airlines seek fare cap removal as Iran crisis hits operations  Reuters,Reuters,https://news.google.com/rss/articles/CBMiswFBVV95cUxOYlNpRTQ1V2J0NkZsUnJmVzdYcjQzYWlnSnNYSDlZd3ZpTmpLSzhWWGY3QnA2dEZfcHJlakNNSUxYYVRDU1VUbkptTkh1cjM5WWp5YldQZzlLRnJrYkhrUHdrYzVfamZOcGV5TllXZTdNM2hfSkVXal9zaVpQZzM4WlRnUVQ5NmZmRHZKaE1pTmF5b05JaXduUEhwcXEySThTWTRSUG5lZzItS3NjcnZhSDhyZw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7669527,2026-03-20 11:09:07,1774004947,business,Which economies will hurt most from the Iran war? - Reuters,Which economies will hurt most from the Iran war?  Reuters,Reuters,https://news.google.com/rss/articles/CBMimwFBVV95cUxQelIzc1paaWFaa1JBRjlJWlJiTU9GRzc5WTFoNlBfbXgtOUh0bkQtLXotNzlXR0dUVmREM2ZlWURlMG9WUV9HQ2tRVXVTbUJiSDhQM0xCblRGSXBOekhEX0Q1TEZJVU1BY21wM21fRzYtN3l4ZVhua1MwTS1lTWlXMjliWlhXcGJqSmJYTjdaQkpPWmtkY3dVZjNZZw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7670294,2026-03-20 10:51:58,1774003918,business,Wall Street skids as Middle East turmoil fans inflation fear - Reuters,Wall Street skids as Middle East turmoil fans inflation fear  Reuters,Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxPb0Z1bXBoUUtPbDhHQjBSbnFKMjkzWjFkbVg5Mm5VbVAyb2NReW9YeXpTbXFFbUlIZF9GZmplRFdTVGJueF9VNEhMLXpUXzhrZjd4bGJSR3Rwc212c0RqTzlFUjEzeEtpazZreUxiU1IzV3ZfX0padFg0QXpKcU1MVVc2M2VvWTU3Y2ZpazRkQm9hZC1peXdMb0w4aHlnV1ZHenJYUjRucnRkOUlYQUJfbXNGZUw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7669746,2026-03-20 10:03:29,1774001009,business,"US airlines lean on demand, fares as Iran war rattles overseas peers - Reuters","US airlines lean on demand, fares as Iran war rattles overseas peers  Reuters",Reuters,https://news.google.com/rss/articles/CBMitgFBVV95cUxNS0RvM1RPQ1dVMkxuWmZmNlpFR3M2a0FnV09NS2R4XzZTa00yWDM0ajJUbHRRZVFBMExZSDhfclZNMzhUUGtSS1h4Uks3WkEwWmZuOGpIV25uTHdIenl0UlRUY3FLUmlOU2xCQko1MjdjY1k2bEhMbVM4N3NaNEFsV21VNzBucFJkdVlScUNUbTEzWk53U05QWVh0akFyNm1jblVBbmlIdXdPM0Uzc1ZNc2F2LUpidw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7669528,2026-03-20 09:54:26,1774000466,business,"Trump mulls Kharg Island takeover to force Iran to open Hormuz Strait, Axios reports - Reuters","Trump mulls Kharg Island takeover to force Iran to open Hormuz Strait, Axios reports  Reuters",Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNMk5IS3kwb3gzYXNFX3plUDRNR3lKbnhhS3d6cDc5Uk5pck1DWmRkSnBPNVp0T2xVUEdpdWNKUUFtZzlnZEtGb21HVlE2Qi1tSFdHdlZnT2xXZENNbXRkVENicjR2a0pRUDdtOVVYZUNoOU92ZEJYcDF3cTFEV1lBNEx6RERBNklzU1JMajJOX2JZLW5zelhEN3RwUFdiUlJaM2c5Umk4WFAyM3BQMEtPTThPaEc5bWU3Szg0?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7669857,2026-03-20 09:30:26,1773999026,business,"Detained Britons used as 'human shields' in Iran war zone, family says - Reuters","Detained Britons used as 'human shields' in Iran war zone, family says  Reuters",Reuters,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOakxIdmFFMGpLaUVFMjBCMElrMHBocXBJemlBcVc2SDR1TXhwV2VsOHpsbHNTU1RBaVJMZUVqZUJ5ZUFuZWhISUVGazlpd0pQZlJXQ3drYXUyNWY5b0xtNGJDY0ZndkxwSFJKRXRXSGNEWW1pc0tOcnlMd3N5ZzZOemlvWTlUTGc0QkxUYWZOMVRtaUU5VldERTVpMjg4ekdxdEs5YklTamVxdw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7671237,2026-03-20 09:22:24,1773998544,business,Israeli refinery owner says essential infrastructure damaged in Iranian strike - Reuters,Israeli refinery owner says essential infrastructure damaged in Iranian strike  Reuters,Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxOMV9RczRIVHBOa3BiNnMwLTJKTnBZLVRvNk5YYnNlcVlLdmd5cUFYdDVmSmJkRlM3ZXZBbEFhbkxjaWdMcFRNOEdLeExCUlRUQUFiVlNSazItV0xSallCblpvOV9OM2JpOXc1S1BnOHlLcVF4U2R0MXJtTklKdlYyLWRyV1VUQi1kSnp4My1kaUQ2NEQwNUZ6NHptbXNqbGZTVDl3S1FIdmhNMld1c19KUXFFQURvQnZUWmNLaVhlNkpiU1RCNWc?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7669209,2026-03-20 08:24:38,1773995078,business,Spain sets out $5.8 billion support package to counter Iran war's impact - Reuters,Spain sets out $5.8 billion support package to counter Iran war's impact  Reuters,Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxPbllRZ0FrRHpsZ0VkbEs1dDZCSnMzam1lSGR3alRaMlVoX01GX2ptMm1PaTZMMDZvbVRrc1FubkFwTHo2SHNuamhmQk9ZeHU5bDExZXNUcVFMUnJEdGJ1SDZKbUNHb0hTZHEzNGVmUWxocktJOU1rM0RFazNSdThfMHlKYWtyRU9vb1dTdmprVjNCU0Y4TXRBdjUxcDJfTW4wdHdLSA?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7668785,2026-03-20 07:56:30,1773993390,business,"Spokesperson for Iran's Revolutionary Guards killed in strike, state TV says - Reuters","Spokesperson for Iran's Revolutionary Guards killed in strike, state TV says  Reuters",Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxPSEZKbEdzOEx2OEViWmJmNHZQOUtJOUMzRl9lMnNpWEtXSncwa0JlQmNWazc2SlBGcEllXzBIQkVmS0VJX0s4WnJfSGZnc2t2YVB1eU1jNjlrTDFVZE1YUTJyT2Z2UVNIZm9IeTBWS0liOWFSdXlIZS1taG9JRmVHc0hXUDZDcVpKalFLODh6dkVpWnA2Q01xZmhzZUYydW9aRnNrWWhVc1Bld2NVWlRwQ2lNRE9RbEVZdmtSQ1VB?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7668784,2026-03-20 07:35:51,1773992151,top news,Trump invokes emergency powers with $23 billion in Gulf arms sales as Iran war wages on: WSJ report,"The U.S. approved roughly $23 billion in weapons sales to three Gulf nations, moving to bolster their defenses as the Middle East war continued to escalate.",CNBC,https://www.cnbc.com/2026/03/20/us-arms-weapon-sales-middle-east-iran-israel-war.html,,https://image.cnbcfm.com/api/v1/image/108171576-17525076682025-07-14t153843z_737564474_rc2fmfap98xr_rtrmadp_0_ukraine-crisis-nato-usa.jpeg?v=1752507695&w=1920&h=1080
7670503,2026-03-20 07:33:33,1773992013,business,UK borrowing jumped in February before Iran war risks to budget - Reuters,UK borrowing jumped in February before Iran war risks to budget  Reuters,Reuters,https://news.google.com/rss/articles/CBMirwFBVV95cUxOcjdMeVFqcnhTYklSeEw0bmtmcjBwbVBzajdVRlZkYmNLeTZIdHpFSmdqU0ptVjdNU0dnLU1zQmZxZDJpLVFJZktWOHBaNk9CSlRxLW1iWmNGNzVFMzlEUUZYMWZGeF9YaGJTTFZUeEJ2eW5GTWhXNzFZYTJ3aDRSYWRvNUloY1Z0ZkNXTUlub3Q2bEFJbFVjZ3M2dEw2UGVkS2NrSERpZTVKdXJLS2V3?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7668786,2026-03-20 07:03:12,1773990192,business,War in Iran threatens fresh food-price shock across developing world - Reuters,War in Iran threatens fresh food-price shock across developing world  Reuters,Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNUmsyNFJRN1J6NDMtV2ZPdDFJb3ZjclFjZUpaQWRDang2QUxZSHFaQUNuMG9ZNXFOZ2ZSVjVCNDdGRF9WTzB5REFVX3l3Y0hmc0ZYNHl5cDRINDZTZmdQOC16MXVoZEZNbUFhSGFka2FHdlFCbl9NaHhMQU1EcUxQNlB1c1dqcHV3b1QtWXlfbFVsbXY0THgwNjQ1UE5IX0kwNWt4YUNsbzJJZURIbnZnRTFkUnNaYmJtVzFV?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7668787,2026-03-20 05:05:00,1773983100,business,Iran conflict could flip China's deflation into 'bad inflation' - Reuters,Iran conflict could flip China's deflation into 'bad inflation'  Reuters,Reuters,https://news.google.com/rss/articles/CBMitgFBVV95cUxPREJoblFTaldtZ1lIM1pJR3pwRjN2dlVpZk1ZRGhVcTFZaXg3eEFlMk5UVzU2anlXNEZvMjFYNE5FbDFtQmhMZ0tabFRlNloxTWNYOVVXSkpmRnhIT0JYdXVqOFFvVGRvYmt6YmhVMGxjM2JORWtCWTFjV1QwZUZ5UV9QUVpLeHBaal9NT1FUYm80V0dUSjEyR29BbHNKMEVCWEpacmdkcVFkNEpyUHZfUEJSZmhqZw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7668888,2026-03-20 04:10:22,1773979822,business,Vietnam accelerates shift to ethanol fuel as Iran war drives up energy prices - Reuters,Vietnam accelerates shift to ethanol fuel as Iran war drives up energy prices  Reuters,Reuters,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPajJPUXpKci0yUU5iNmRvN1RXN3Q5T1ZrOTUwS1ZXaDFkeEJLRzBOanV5T1FycTN3RmRQYjhXVU4yUHNPTHIxRzlRc29CQkJ4STRieTVVNFVud2czY1VGWnZaOHh5VjRjcGRCSFRZbG1GZVZtZ1RGaU5HZ1JXSVpmNzV5NGtjRVBNZTZCVVJtUkphRFBWTWxKaHNyMXZYYjNua3lxTVJVUU92aXZvejBzZld2S1JTR1V5Q2h3cTBLTG50VVY5dGRNbXpMVE5ZTmktNzlzZG9wQXo1eG45NGlTaQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7668266,2026-03-20 03:36:00,1773977760,business,Rupee sinks past 93 per dollar to record low as Iran war risks deepen - Reuters,Rupee sinks past 93 per dollar to record low as Iran war risks deepen  Reuters,Reuters,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQc1psYlltUVh5ckFhNXBZQ1JsZVBKRDBEWEVQb1I2MHBHcXJwcUJuTG1Pb3lfTmtiNkJhOVAtSHdGbWVIbEF1emVrWjNWNzJCNTFJTmo3d20tTUZnTTF3ZnVVektkdGwtNHVKYm9ZNHFVVjVrUlJjYmFBbHNvMnNGMXZhTG01V21Xck0xSi1SVFdjamFweW5WUzdxcDAxV3IzbGNTTHM5Um4waDg?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7669208,2026-03-20 03:00:00,1773975600,business,"Iran war, HDFC Bank offset value buying as Indian shares log weekly losses - Reuters","Iran war, HDFC Bank offset value buying as Indian shares log weekly losses  Reuters",Reuters,https://news.google.com/rss/articles/CBMingFBVV95cUxOZ25CY0hZMHQ0ak1sMk1SUjBoWEhhUHIyVWRIZnFXdFVxVFJlUVVUSUNNVUZ6MHRMOGlsbnpTLUUtUHBFMm5rT0htT21ueVlpSndDN0FUVkMtLUVPZ3ZyVG54V0RsbWRZS1RzTzNZaTM1MS1vVl95MEtLVmtCOU9oZzFVa01ucktvNnEzN0NSUW02c1JaRkhGRzlKdVlkUQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7668583,2026-03-20 02:58:29,1773975509,business,"Iran striker Sardar Azmoun kicked off national soccer team for disloyalty, say reports - Reuters","Iran striker Sardar Azmoun kicked off national soccer team for disloyalty, say reports  Reuters",Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOU2RWWTdROG1PRk93OGE4aklfMjNHN3NBSjlQOUY0VW03OGpVSVo0N0lVMEEwcEZ0Sk8zbEVqd3h4dXRmem44ZUQ2U25udXZ5eW9QZUstRE1Jdml2NGRZeFhPVHZpdTdBbS1KYVpDYjA2am5vbVRmOVFMM2cyVEpEMzZtLXJjQUJ0c0RMX1lYWEpqMXR4VFdPS2h1Y2M2bUFlR25uai1sTzd3YVZ6bzB5LURmZHQtNFU2?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7667756,2026-03-20 02:19:00,1773973140,business,"Stocks tumble, bond yields jump as Iran war fuels central bank reassessment - Reuters","Stocks tumble, bond yields jump as Iran war fuels central bank reassessment  Reuters",Reuters,https://news.google.com/rss/articles/CBMigwFBVV95cUxQaGwtQzBNN2x4bU5Ta2RuNnFJVjFkMW1HMndZT0VCN0gwLWtQRjdmMjVpcFJHZEhQb0c3dmxRTWxpTFRqNzI4Y25PbFRYcVZfUjFtcHBZaW1fUm0tZEZxWXNOMnFteHZmMFlBY0hyTHRHVzZ4RWpwMF9jSXlaQnRxMlJGaw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7667858,2026-03-20 01:04:00,1773968640,business,"EU eyes energy tax cuts, subsidies to ease Iran war impact - Reuters","EU eyes energy tax cuts, subsidies to ease Iran war impact  Reuters",Reuters,https://news.google.com/rss/articles/CBMiygFBVV95cUxNWGF4dklHZzNLMk9GQzhqOE1LZ3NKVGc4UHhrRkR6cEQzVGQ1Uy1XRHU1TFF2TVlGb2d0M2RzVUpjWTB4MnFkeXZyWjBzd0NJQjd3a3prMy1HX1hRaFBrSXQyTk1rY3Iydk9venFiS1ZBOGFBckR1TjZNSkdxUjBPNFUtdkhKb0psNTk5NU1zRU5qMkp4YVU5Z2Z3bVlOc2F3UXNXVHowSjRNYW5YVFN3WkxVaHg0eVdyU0QzS2xFbTlCdG8xUkh4cG9n?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7667136,2026-03-19 22:46:33,1773960393,top news,Jim Cramer says 'sometimes you have to hold your nose' and buy stocks,Cramer points to the S&P Short Range Oscillator's extremely oversold levels as a marker for a potential future rally.,CNBC,https://www.cnbc.com/2026/03/19/jim-cramer-sometimes-you-have-to-hold-your-nose-and-buy-stocks.html,,https://image.cnbcfm.com/api/v1/image/105946819-1559598727752img_6289rr.jpg?v=1689203844&w=1920&h=1080
7667141,2026-03-19 22:44:54,1773960294,business,"UAE says it dismantled 'terrorist network' funded by Iran, Hezbollah - Reuters","UAE says it dismantled 'terrorist network' funded by Iran, Hezbollah  Reuters",Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOMV9iRVVwc24tb0hieW5ZNG5nV2pBSWRLSHJQZWkzZWRDYWdyczhieFhxb2pPOFBVbTJJclJSZ09YOWhVQkVseV9wTmdTRW5wM0lPbmd2LVpKcnpfbGNnQTlrY1hHdXBMeEdpWDhYeW5nZy1wYXVTdURMc05JSVl4YzZxYXBXOTFTWVIyQnJPQ0E1bm4ybDdoME9BZlBPS2NVVEdLS2s2UU9GNXFENDVjTmFOTEFIN2gtQUNj?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7667452,2026-03-19 21:58:54,1773957534,business,"US sending Marines and amphibious assault ship to Middle East, officials say - Reuters","US sending Marines and amphibious assault ship to Middle East, officials say  Reuters",Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNQ0RuYWhOaFhBc09ybTZKMW5FZG1YdzMwcHpKUEtPdGl1RkNSanUyZDVnVHZMS2dROXo5MjRBVE14Z0MzTURqcjBFOWRFSzVMUGpjUThPcm0yUzFBSlNmU1ZFQS1vbWtzWkRza0pHOHk5NzYxdFg4Q0xEN2cxNzNaNFpuNTVJQU1aOEZwcDctcXBXVnowVWtkb256bjZMcDdndmZUajlXR2VEaW00NFpxbUZ3a3hMdkJQMlg0?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7667143,2026-03-19 21:26:53,1773955613,business,"Prices for oil, fuel cargoes smash record highs as Iran war chokes Middle East supply - Reuters","Prices for oil, fuel cargoes smash record highs as Iran war chokes Middle East supply  Reuters",Reuters,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPVldKaVdkWXZRVFZIMXlJNy0wUjEwOXBQRGpLUlZJZU1KU0NleE9LZFNabUpRU01POWthLTZqdWNzSUhXb0RHLUh1d2V2RVgtMTlyX1RSN2Uwd3JweTZiWmNiTDJ5a21TT3hVREV3Rm5sMjJrYlRTLXNsdDhnZ3FRdXZkajB2bXYySFlVcnptYmkxMmFXejFmWERfa25xMFFNSTJVYm1kTUs4QVVxOGZIQlp5em9WZjBqeEFHMEZ4T1N0UFk1eGZpcg?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7667142,2026-03-19 19:58:08,1773950288,business,"Cheniere, Venture Global shares surge amid Iran attacks on Qatar LNG infrastructure - Reuters","Cheniere, Venture Global shares surge amid Iran attacks on Qatar LNG infrastructure  Reuters",Reuters,https://news.google.com/rss/articles/CBMiywFBVV95cUxNNVRMbHVXUnFrSE45MHN2d2NQdEJqdW13dC1STmtiNHdTZWxOdlNwTmVtQXNzbVM0UUhSZjlWU3kxQVZkemx0aGpsZTlrel9iZmVfdlVUYXdkOEpDNjRzeXBkUFlOcGtlTFdtSnhBc01RX1ZwMnNydl9kcVo5RWhYYVIxdHBuQTk2cFp2RXltaWNHRTlxbDhRY1ZPdVl4RnVhc1ZnSXd6M3V0cFZyS2JXQW91bFl4Q240Q25QRWZ4ZTJ2THU1aWNnY29Odw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7667453,2026-03-19 19:56:16,1773950176,business,"US pump prices jump 30% since Middle East war began, headed toward $4 a gallon - Reuters","US pump prices jump 30% since Middle East war began, headed toward $4 a gallon  Reuters",Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOMU5VRk9ySVVENlhGWXl3RnBjbThPTE1HRURtS1AxRm9hMGFrVWpJTmVmN3pPX19DMVYwNHlHVG1PVnVoUHB6RDhCRmliMjM0R3B5TU91U0V0bHFndlBSZGw2TEZEZDZNSEtQSkFDZE5taTNvdGVfQTlDYzVVb2JZZEI4bGc0Wk5CSWdmSXhvanhvYmV6Ml9HeTdZTmhNMEpzMTBPUkItUkJuZV9ieXZLMG9DSVp1TXZXbUdBeTN0elBRQ0k?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7666312,2026-03-19 19:31:07,1773948667,business,Huge Trump Iran war funding request faces stiff opposition in Congress - Reuters,Huge Trump Iran war funding request faces stiff opposition in Congress  Reuters,Reuters,https://news.google.com/rss/articles/CBMisgFBVV95cUxOd2ZqZDl5RnctLUxLSGdtZzRVM1pYT3B5UE93cEM5Q0dhR1pCRFU1OXBwWkV3bUEtd2w4WUlBUFROTS1GMVpQZ2RuV0pQUlh0MXY5Z2t6S1RUMjJTV3NjR0FXX014dHV2YXpCakl1a3FHNHpfOC1DV0VNY3E3VjdFdUFjN29tSlFmSUdHMlpoaW5ha2VJV0EyNkEzQmhHWVFuU0ctWHhnWGZablJrbDNLVnlR?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7666311,2026-03-19 19:16:24,1773947784,business,"Netanyahu wants oil, gas to flow through Israel post-Iran war - Reuters","Netanyahu wants oil, gas to flow through Israel post-Iran war  Reuters",Reuters,https://news.google.com/rss/articles/CBMitgFBVV95cUxPcjM0WU91Qk16Zk5CZjFNTHRQYUJLYm5lMHEtcW8tWTlWcVFDV3RCSko5bHo0S3BRLXJvdHlObGF6UmxnQkNhejJfajIwdEF3bWhGUTYybWx1aExDMV9Xb3VoRk1YaXdGaXk5RlBQUEE1RmN5WEt1QjdBTU5QREtDamhCSXBrNmYxMUVQOENscERVNTZvSUdGQUF3dFd2VVlVRkxOUjdlVUh5U0s4d1VORlNTNC1VQQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7667553,2026-03-19 18:55:21,1773946521,business,US crude heads to Asia via Panama Canal as Iran crisis redraws trade flows - Reuters,US crude heads to Asia via Panama Canal as Iran crisis redraws trade flows  Reuters,Reuters,https://news.google.com/rss/articles/CBMivAFBVV95cUxPNGFDcTYxY1FqTzYtU1ZHSUFmNWJRcFREalRJS3Iwc2Fma3Y4bHJCZjUwY0JlQnRwTlFrSXBZT1pscE50MHlTYzQyZW5PYTRVSHprclZQUWl1VGpRdjJnNFZPUm9KRWlyLTVwRDFtRkZ4dHhBT2JiN3V4STlBQXp4SE1KZHlpVjVubUdfWFhSYnBkWE1hTElLZ3JJRW53dEwzTE1zLUltcUZNejJ3T1VjRWJpYnEzRE9xNGFKYw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7666624,2026-03-19 18:49:01,1773946141,business,Trump struggles to shape the narrative on the Iran war - Reuters,Trump struggles to shape the narrative on the Iran war  Reuters,Reuters,https://news.google.com/rss/articles/CBMijgFBVV95cUxNWE9LbUJuTDZqSWdHNlNHZDVKb2VxTzZFeXQyanVYYWRfeHZMOEFEUk5QZzJrM2V6NUxnOEZycC16WGZNaU9LSEs2Rjd0YUQtb3NTVllxcXhFQTdqOElaeFZRZGRVU2h5ZVNCZ200TEkzUHpaWTZrSkZyTXpoYUFGbHdWc3pRMG1XMFJOWC1B?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7666310,2026-03-19 18:45:11,1773945911,business,"Americans think Trump will send ground troops to Iran and don't support it, Reuters/Ipsos poll finds - Reuters","Americans think Trump will send ground troops to Iran and don't support it, Reuters/Ipsos poll finds  Reuters",Reuters,https://news.google.com/rss/articles/CBMizAFBVV95cUxQOVU4T0UtOV9HV0g4YzF4UVFYODd4N1JhSmJMZC1XWm9vNFptQUhramljaFN1TlpXRGNUbEFERkpPSU5Eb1AyVHNGM2t0Z284ZGFtRXBQaS1kNXdSNHU5MmU4Ykl2VG1yQndWSUVlZXp1alFFV0oyaWd2OURrcS1ReldCLW5adEt6bGlLOVpnQ2d1ZHR5d000REVIXzdvTlhWcmJKVGkwa3prb28yMWpKdzlYYWpRTDJYbEE5SzlraEJfUFFsb1I3b2tKei0?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7662961,2026-03-19 18:07:33,1773943653,business,Trump tells Israel not to repeat strikes on Iranian energy as crisis deepens - Reuters,Trump tells Israel not to repeat strikes on Iranian energy as crisis deepens  Reuters,Reuters,https://news.google.com/rss/articles/CBMiywFBVV95cUxPSDA1bGlRbVZ6OENrX0FINVNCZEM0T0l6aWxkRjk1UnhmVjZ1UTdlYmVLX3hRak5XbDZVZ3RhVlBVVDVsMU5FejhEcGJKT2dNQzZGVlZIZ0hDdnpsT0JHWDZHRDctSlNtZWp6djA4dTlXNWRPWWtyOUVuVnFzMnpZNUVsQlAtSUJKSDAxZ2YtVWNQS0x5Y1RfMHUtZjA2NTFXVjVUVzJjbEVLeFBsT1RONm9wa19QdzNjT29mZF9jX0RlVzNjOVVlSjJKSQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665762,2026-03-19 18:06:32,1773943592,top news,"Why DuPont is proposing a reverse stock split — plus, another Nvidia team up","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",CNBC,https://www.cnbc.com/2026/03/19/why-dupont-is-proposing-a-reverse-stock-split-another-nvidia-team-up.html,,https://image.cnbcfm.com/api/v1/image/108120341-1742832437683-Traders-Photo-KK-Photo-PRESS-20250324-009.jpg?v=1742832616&w=1920&h=1080
7665865,2026-03-19 17:30:13,1773941413,top news,"33-year-old NYC teacher had $92,000 in student debt—she's using a $55/hour side hustle to pay it off","Ashley Alicea earns $90,000 a year as a charter school teacher in NYC and has a $55 hourly side hustle in mental health counseling.",CNBC,https://www.cnbc.com/2026/03/19/nyc-teacher-side-hustle-pay-off-student-debt.html,,https://image.cnbcfm.com/api/v1/image/108268636-1771869005426-ashley_alicea_with_her_dogs.jpg?v=1771885698&w=1920&h=1080
7665977,2026-03-19 17:29:35,1773941375,top news,"CEO of $5B startup once took 'shortcuts' to grow business—until 'alarm bells' went off: Without change, we wouldn't 'have a company'","Faire risked never turning its sky-high valuation into sustainable business — until a moment that caused CEO Max Rhodes to change his approach, he says.",CNBC,https://www.cnbc.com/2026/03/19/faire-ceo-growing-too-fast-nearly-sank-company-how-we-fixed-it.html,,https://image.cnbcfm.com/api/v1/image/108275414-1773937696492-Faire_MaxRhodes_CEO.jpg?v=1773937988&w=1920&h=1080
7665986,2026-03-19 17:07:57,1773940077,business,Trump compares Pearl Harbor to strikes on Iran in meeting Japan's leader - Reuters,Trump compares Pearl Harbor to strikes on Iran in meeting Japan's leader  Reuters,Reuters,https://news.google.com/rss/articles/CBMizwFBVV95cUxOSWhVYmREVDZqdE5UMzFzckNMY0hYZXZGaHNpNEhSTmdjczl6VEFtLV9YeVh3N1lUQjBKQmpNOVZZdE5jb2k0YUo5V283bWxtYThzOWh4TkhxbHlMcGRvVXo0YmE0NkhMTFVMNjBLN29wc1BQM3JpWjhkTHd3b1o1X2tOX0t6MkpsWDNRMEpBenl0SkZmaUtFSjFtVU43NGluc0laSWc4N3JPZ3dQc2hkbkp1QzFNVEc4aVBYaU8zcVN5c255YWJzaGNhYjJCdUk?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7666516,2026-03-19 16:59:00,1773939540,business,Explainer: Where does the EU get its gas and how is it impacted by the Iran conflict? - Reuters,Explainer: Where does the EU get its gas and how is it impacted by the Iran conflict?  Reuters,Reuters,https://news.google.com/rss/articles/CBMiswFBVV95cUxQNXN2aUYzY1lMM0p1YTVQRlRQbE05TXZZUjFCQVhlTWZMMHlaVlQxVkx5TEFMNU5VSUZEazhHM3k5eGlkVnFBc1VaZVV6SWg1YmJVYmhkSllZVDI2c3NiTFFuZXBsVTRQbmxyRVFrcDVOY3RDT2lacnlfRGZhb01BdUQ2VGFfbXpzT2ZpU3Jza0tjNkEtWXhfNnBScy1Pb25BLVAtUkNmb1pacWxSLVNKUlhlMA?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665551,2026-03-19 16:53:23,1773939203,business,FDA approves higher dose version of weight loss drug Wegovy as Novo Nordisk tries to win back market share,The high-dose Wegovy helped patients with obesity lose an average 20.7% of their weight after 72 weeks in a phase three trial.,CNBC,https://www.cnbc.com/2026/03/19/fda-approves-high-dose-version-of-novo-nordisks-obesity-drug-wegovy.html,,https://image.cnbcfm.com/api/v1/image/108261298-17702146372026-02-04t141023z_346821360_rc20fjakic3w_rtrmadp_0_novo-nordisk-results.jpeg?v=1770311641&w=1920&h=1080
